INDEX_DATE,ITEM_ID,ITEM_DESC,INDEX_ALGORITHM,STRATUM_IND,ITEM_INDEX,ALL_GM_INDEX,GM_RA_INDEX,COICOP_WEIGHT,ITEM_WEIGHT,CPIH_COICOP_WEIGHT
201703,310406,FORTIFIED WINE  (70-75CL),1,1,102.454,102.272,102.454,0.36,0.42,0.28
201703,430622,DOG KENNEL FEES DAILY CHARGE,2,1,100.975,100.925,100.925,1.68,1.04,1.47
201703,630150,"FLAT PANEL TV 23""-32""",2,1,106.728,105.85,105.85,0.96,0.72,0.72
201703,430119,KITCH BASE UNIT WIDTH 800-1000,2,1,105.431,103.517,103.517,1.44,2.34,1.2
201703,430230,CARPET -AXMINSTER(MIN 80% WOOL,2,2,101.69,101.401,101.401,0.92,1.5,0.69
201703,212024,FLAVOURED WATER BOTT 900ML-1.5,1,1,105.731,105.169,105.731,0.27,0.48,0.21
201703,510250,WOMEN'S COAT - SEE HELP SCREEN,2,1,107.536,100.483,100.483,1.1,0.75,0.88
201703,630152,MP4 PLAYER,2,2,96.303,96.12,96.12,0.28,0.12,0.21
201703,520326,PRIVATE DENTAL EXAMINATION,2,1,100.321,100.309,100.309,1.5,1.54,1
201703,211510,PARMESAN CHEESE-PER KG,1,1,100.562,100.888,100.562,0.12,0.15,0.09
201703,510528,CHILD'S TRAINERS-SPORTS,2,1,109.504,106.089,106.089,0.77,0.72,0.63
201703,610240,BRAKE FITTING FAST FIT CENTRE,2,1,101.13,101.064,101.064,2,0.96,1.6
201703,212934,DRIED POTTED SNACK 50-120G,1,1,103.931,105.655,103.931,0.6,1.21,0.48
201703,212710,AVOCADO PEAR-EACH,1,1,104.638,105.175,104.638,0.27,0.28,0.21
201703,640219,SWIMMING POOL ADM STND ADULT,1,2,100.496,100.386,100.496,0.5,0.48,0.4
201703,211305,SPREADABLE BUTTER,1,1,95.45,94.827,95.45,0.42,0.59,0.42
201703,212218,CARTON/BOX OF CHOCS 150-400GM,1,1,78.308,80.234,78.308,1.43,1.32,1.1
201703,520228,PLASTERS-20-40 PACK,1,1,98.2,98.519,98.2,0.65,0.6,0.52
201703,520106,"9CT GOLD CHAIN 18-20""/46-51CM",2,1,102.342,101.92,101.92,1.26,0.36,0.98
201703,410602,READY-MIXED FILLER-INT USE,1,1,101.696,101.462,101.696,0.05,0.18,0.05
201703,440237,UNIT TRUSTS COMM-ONGOING CHG,1,0,100.196,100.196,100.196,1.12,0,0.88
201703,520138,SPECTACLE FRAMES WITH LENSE,2,1,100.392,100.291,100.291,2,1.35,1.6
201703,410639,PAINT GLOSS/EMUL 750ML-2.5LTR,2,1,99.194,98.99,98.99,0.18,0.54,0.18
201703,212608,CANNED SWEETCORN 198-340G,1,1,102.118,102.632,102.118,0.39,0.46,0.3
201703,520135,DIAMOND SOLITAIRE RING,2,1,104.589,102.56,102.56,2.52,0.72,1.96
201703,430108,DOUBLE BED-WIDTH APPROX 135CM,2,1,106.901,105.781,105.781,1.44,2.08,1.2
201703,211106,FROZEN PRAWNS PER KG,1,1,98.884,99.494,98.884,0.72,0.54,0.54
201703,520118,FLOWER VASE,2,2,102.233,100.794,100.794,1.02,0.63,0.68
201703,620304,PUSHCHAIR/STROLLER,2,1,107.233,106.291,106.291,0.55,0.34,0.44
201703,630520,"MOWER ELECTRIC, SPECIFY TYPE",2,1,99.612,98.791,98.791,0.45,0.78,0.36
201703,510122,MEN'S TRACKSUIT/JOGGIN BOTTOMS,2,1,106.901,104.912,104.912,0.55,0.4,0.44
201703,211814,YOGHURT-SMALL INDIVIDUAL,1,1,102.606,103.178,102.606,0.48,0.64,0.36
201703,440226,HOME-BUYERS SURVEY-RSDNTL PPTY,2,2,100.577,100.537,100.537,0,0.22,0
201703,610417,CAR INSURANCE,2,0,106.653,105.377,105.377,3.72,18,2.79
201703,430414,GAS COOKERS-SPECIFY MAKE & MOD,2,2,99.281,98.93,98.93,0.21,0.24,0.18
201703,440232,NURSERY FEES: CHILD 0-4,2,2,100.345,100.312,100.312,1.76,0.88,1.43
201703,212726,PLUMS PER KG/PACK,1,1,99.771,100.551,99.771,0.27,0.28,0.21
201703,430525,CLEAR STICKY TAPE,1,1,100.231,100.165,100.231,0.2,0.44,0.16
201703,520235,SUNSCREEN - SPEC SIZE/SPF,2,1,91.141,90.332,90.332,0.96,0.6,0.76
201703,440227,FUNERAL-CREMATION,2,2,100.828,100.786,100.786,2.52,0.44,2.1
201703,310405,BRANDY-68-70 CL BOTTLE,1,1,99.768,99.947,99.768,0.48,0.42,0.4
201703,620107,RAIL FARES,1,0,100,100,100,9.8,4.38,7.7
201703,410637,CERAMI TILES 15X15-25X50CM BOX,2,1,99.472,98.966,98.966,0.05,0.18,0.05
201703,610310,ULTRA LOW SULPHUR PETROL CPI,1,0,100.496,100.496,100.496,20.79,0,16.38
201703,510530,"WOMEN'S SHOES-FLAT MAX 1"" HEEL",2,1,106.421,103.685,103.685,1.43,0.72,1.17
201703,510259,WOMENS SHORT SLEEVE FORMAL TOP,2,1,128.066,115.558,115.558,1.1,0.6,0.88
201703,630231,CD ALBUM (NOT CHART),1,2,102.584,100.436,102.584,0.12,0.06,0.12
201703,630347,CHILD'S BABY DOLL,2,1,100.27,99.508,99.508,1.26,0.36,0.96
201703,212609,FROZEN GARDEN PEAS 800G-1KG,1,1,101.128,100.848,101.128,0.52,0.58,0.4
201703,640222,EXERCISE CLASS UPTO 1HR,1,2,100.887,100.784,100.887,0.5,0.48,0.4
201703,211010,PORK PIE INDIVIDL APP 3IN/8CM,1,1,99.816,99.882,99.816,0.4,0.3,0.32
201703,310422,RED WINE- NEW WORLD 75CL,1,1,100.203,99.716,100.203,1.53,1.68,1.19
201703,211408,OLIVE OIL - 500ML - 1 LITRE,1,1,101.069,101.581,101.069,0.52,0.48,0.52
201703,620203,COACH FARES,1,0,112.85,112.85,112.85,1.8,0.9,1.5
201703,510212,WOMEN'S JUMPER,2,1,113.385,103.467,103.467,1.1,0.75,0.88
201703,520332,NON NHS CHIROPRACTOR,2,1,100.235,100.211,100.211,1.5,0.42,1.5
201703,510411,CHILDS PANTS 1PR 18MTHS-13YRS,1,1,102.032,101.456,102.032,0.55,0.25,0.44
201703,440112,ELECTRICAL SERVICE CHARGE,2,0,100,100,100,0.5,0.15,0.5
201703,610236,CAR REPAIRS LOCAL GARAGE,2,1,100.648,100.598,100.598,6.75,3.2,5.4
201703,211713,MILK FLAVOURED 330-500MLS/GMS,1,1,113.641,114.913,113.641,0.24,0.18,0.18
201703,520103,LADY'S UMBRELLA -FOLDING,2,1,101.232,100.598,100.598,0.3,0.27,0.24
201703,520140,NECKLACE FASHION APX 16/20 INS,2,1,112.271,106.944,106.944,0.63,0.18,0.49
201703,220124,MUFFIN/INDIVIDUAL CAKE,1,1,100.352,100.416,100.352,2.64,2.61,2.1
201703,440401,TELEPHONE CHARGES,1,0,100,100,100,1.44,1.3,1.2
201703,310216,LAGER 12 - 24 CANS (440-500ML),1,1,105.097,104.61,105.097,1.15,0.9,0.92
201703,211507,EDAM PER KG,1,1,101.178,101.369,101.178,0.12,0.15,0.09
201703,630157,"FLAT PANEL TV 14-22""/35-55CM",2,1,106.124,105.408,105.408,0.24,0.18,0.18
201703,440233,NEWSPAPER AD NON TRADE 20 WORD,2,2,100.47,100.182,100.182,1.2,0.22,1
201703,640125,TV RENTALS,1,0,100,100,100,0.44,0.12,0.36
201703,211019,FROZ CHICKEN NUGGETS 220-600G,1,1,98.273,97.444,98.273,0.6,0.48,0.48
201703,430519,WASHING POWDER - AUTOMATIC,1,1,101.442,101.06,101.442,0.5,0.55,0.4
201703,212527,PRE-PACKED SALAD 100-250G,1,1,100.593,100.712,100.593,0.39,0.42,0.3
201703,640234,CINEMA ADMISSION,2,0,100,100,100,3.08,1.28,2.52
201703,630317,SLEEPING BAG,2,1,102.011,100.685,100.685,0.48,0.27,0.48
201703,520322,PRIVATE HEALTH CARE 4,1,0,100,100,100,1.36,0,1.02
201703,430122,SINGLE BED-WIDTH 90CM/3FT,2,1,106.12,104.036,104.036,1.26,2.08,1.05
201703,630439,BOOK FICTION P/BACK TOP 10,2,2,99.372,99.243,99.243,0.39,0.3,0.39
201703,310110,PREMIUM LAGER - PINT 4.3-7.5%,1,1,101.149,101.186,101.149,3.52,3.42,2.8
201703,210204,DRY SPAGHETTI OR PASTA 500G,1,1,102.499,101.893,102.499,0.15,0.24,0.12
201703,520223,MASCARA,2,1,101.349,101.141,101.141,0.96,0.6,0.76
201703,212006,FRUIT JUICE NOT ORANGE 1L,1,1,102.86,103.427,102.86,0.54,0.48,0.42
201703,440224,DRIVING TEST FEES,1,0,100,100,100,0.28,0.22,0.22
201703,212021,BOTTLE STILL WATER 500ML,1,1,97.383,96.387,97.383,0.18,0.24,0.14
201703,630370,DIGITAL COMPACT CAMERAS,2,0,105.892,105.383,105.383,0.72,0.27,0.72
201703,510416,CHILDS SOCKS 1 PR UK 3-6.5,1,1,99.096,99.756,99.096,0.55,0.25,0.44
201703,630334,INTERNET COMPUTER GAMES,1,0,92.066,89.904,89.904,1.05,0.18,0.8
201703,510124,MENS SHORTS NOT SWIMWEAR,2,1,105.888,105.888,105.888,0.55,0.32,0.44
201703,430321,ELECTRIC RAZOR,2,1,106.574,103.803,103.803,0.48,0.18,0.38
201703,430120,COFFEE TABLE,2,1,112.573,109.57,109.57,0.54,0.78,0.45
201703,210317,FRUIT PIES 4-6 PACK,1,1,90.921,90.634,90.921,0.3,0.36,0.24
201703,640212,THEATRE ADULT EVES-FRONT STLLS,2,1,104.565,98.679,98.679,2.42,1.12,1.98
201703,430423,FRYING PAN 24-30CM,2,1,108.311,106.628,106.628,0.84,0.6,0.56
201703,212808,DRIED FRUIT - EG APRICOTS,1,1,100.121,101.175,100.121,0.36,0.46,0.28
201703,320205,5 CIGARS: SPECIFY BRAND,1,1,102.615,102.566,102.615,0.23,0.28,0.18
201703,440234,BANK OVERDRAFT CHARGES,1,0,100,100,100,2.24,0.22,1.76
201703,440254,HOURLY RATE FOR SOLICITOR,2,1,100.561,100.503,100.503,1.2,0.22,1
201703,310207,BITTER-4CANS-440-500ML,1,1,100.77,100.762,100.77,0.45,0.35,0.36
201703,630226,RECORDABLE CD PRICE PER CD,2,1,101.835,101.503,101.503,0.2,0.06,0.2
201703,510336,GIRLS SKIRT FOR SCHOOL 5-13YRS,2,1,104.387,102.497,102.497,0.55,0.5,0.44
201703,210217,RICE MICRO POUCH/TRAY 220-280G,1,1,108.996,109.819,108.996,0.15,0.09,0.12
201703,210413,HOME KILLED BEEF-TOPSIDE KG,1,1,98.147,98.508,98.147,0.4,0.76,0.32
201703,220209,PRIMARY SCHOOL- FIXED CHARGE,1,1,100,100,100,0.96,0.6,0.84
201703,510341,CHILDS TROUSERS (18MTHS-4YR),2,1,108.939,105.572,105.572,1.1,0.45,0.88
201703,630314,CONSTRUCTION TOY: SPEC KIT NO,2,1,99.793,99.404,99.404,1.26,0.36,0.96
201703,212402,POTATO CRISPS-25G/40G,1,1,103.164,103.296,103.164,0.52,0.33,0.4
201703,430229,FABRIC ROLLER BLIND 120-180CM,2,1,104.384,104.02,104.02,1.19,0.6,1.02
201703,520137,STERLING SILVER EARRINGS,2,1,111.008,108.678,108.678,0.63,0.18,0.49
201703,630524,INTERNET FLOWERS/BOUQUET,1,0,100,100,100,0.3,0.3,0.24
201703,630223,CDS- PURCH OVER INTERNET,1,0,138.116,137.54,137.54,0.32,0.16,0.32
201703,420301,GAS,1,0,100,100,100,14.7,16,11.76
201703,410607,PAINT BRUSH-2INCH/5CM WIDTH,1,1,100.87,101.387,100.87,0.07,0.3,0.07
201703,212515,FRESH VEG-TOMATOES-PER KG,1,1,107.607,108.136,107.607,0.91,0.96,0.7
201703,430624,CAT FOOD POUCH-IND-85G-100G,1,1,101.024,101.395,101.024,1.52,1.76,1.33
201703,212504,FRESH VEG-CAULIFLOWER-EACH,1,1,95.037,94.349,95.037,0.39,0.42,0.3
201703,510254,WOMENS SPORTSWEAR SHORTS,2,1,107.313,103.69,103.69,0.55,0.3,0.44
201703,410614,POWER DRILL-HAMMER ACTION,2,1,108.493,106.651,106.651,0.2,0.36,0.16
201703,210320,WHOLE SPONGE CAKE NOT FROZEN,1,1,101.166,100.685,101.166,0.75,0.84,0.6
201703,610309,ULTRA LOW SULPHUR DIESEL CPI,1,0,100.222,100.222,100.222,11.88,0,9.36
201703,212408,PREMIUM POTATO CRISPS/CHIPS,1,1,89.909,89.342,89.909,0.91,0.54,0.7
201703,510419,MEN'S TIE,2,1,105.101,103.439,103.439,1.25,0.4,1
201703,520249,BABY WIPES 50-85,1,1,98.229,97.523,98.229,0.96,0.6,0.76
201703,212519,FRESH VEG-ONIONS-PER KG,1,1,99.833,99.65,99.833,0.52,0.6,0.4
201703,440255,CREDIT CARD FEES,1,0,100.047,100.047,100.047,2.8,0.22,2.2
201703,212728,PINEAPPLE EACH,1,1,94.7,90.644,94.7,0.27,0.21,0.21
201703,211714,NON-DAIRY MILK DRINK 900ML-1LT,1,1,109.685,109.526,109.685,0.12,0.15,0.09
201703,430104,ARMCHAIR -UPHOLSTERED,2,1,108.129,106.684,106.684,0.72,1.04,0.6
201703,220121,RESTAURANT CUP OF COFFEE,1,1,100.374,100.359,100.374,0.88,1.16,0.7
201703,430134,TABLE LAMP,2,1,104.687,103.603,103.603,0.72,0.78,0.6
201703,630153,TABLET COMPUTERS,2,0,102.754,102.572,102.572,1.47,0.84,1.05
201703,440204,TRADE UNION & PROF ORGS SUBS,1,0,100,100,100,1.08,0.66,0.9
201703,211025,JOINT OV/READ GAM/POR 450-700G,1,1,97.77,97.947,97.77,0.2,0.06,0.16
201703,430527,A4 PRINTER PAPER (500 REAM),1,1,101.26,101.434,101.26,0.56,0.44,0.42
201703,430304,ELECTRIC COOKER,2,1,103.024,102.771,102.771,0.7,0.6,0.6
201703,211511,SOFT CONTINENTAL CHEESE - KG,1,1,100.282,100.536,100.282,0.36,0.27,0.27
201703,410114,IMPUTED RENTS - N.IRELAND,1,0,99.604,99.604,99.604,0,0,5.22
201703,420201,ELECTRICITY,1,0,100.965,100.965,100.965,17,19,13
201703,212225,CHOCOLATE LARGE BAR 100-200G,1,1,99.235,99.472,99.235,1.56,1.32,1.2
201703,630362,COMPUTER GAME TOP 20 CHART,2,2,113.072,107.64,107.64,3.15,0.54,2.4
201703,430536,TOILET ROLLS,1,1,101.928,102.054,101.928,2.64,1.43,2.09
201703,211029,COOKED MEAT TURKEY/CHICK SLICE,1,1,99.629,100.358,99.629,0.4,0.54,0.32
201703,220317,PASTY/SAVOURY PIE - TAKEAWAY,1,1,101.193,101.271,101.193,1.76,1.28,1.4
201703,440408,MOBILE PHONE APPLICATIONS,1,0,125.427,115.726,115.726,0.48,0.78,0.4
201703,430132,MATTRESS- 3FT/90CM,2,1,105.709,103.519,103.519,0.9,1.3,0.75
201703,620205,BUS FARES,1,0,100,100,100,4.2,2.1,3.5
201703,212017,FIZZY BOTTLED DRINK 500ML,1,1,100.045,100.109,100.045,1.53,1.2,1.19
201703,212361,POTATOES- BAKING PER KG,1,0,99.589,99.492,99.589,0.13,0.18,0.1
201703,430206,"CURTAINS READY MADE, SPEC SIZE",2,1,111.76,109.123,109.123,1.19,0.6,1.02
201703,510246,WOMENS SHORT SLEEVE SPORTS TOP,2,1,108.259,106.002,106.002,0.55,0.45,0.44
201703,212020,FRUIT DRINK BOTTLE 4-8 PACK,1,1,88.803,88.506,88.803,0.18,0.16,0.14
201703,440121,CATERING-50 SET MENU PER HEAD,2,1,99.966,99.864,99.864,0.88,0.75,0.7
201703,211904,TEA BAGS-2-PACKET OF 240,1,1,103.663,101.548,103.663,0.24,0.23,0.24
201703,510415,WOMEN'S TIGHTS,2,1,101.567,100.719,100.719,1.1,0.45,0.88
201703,220318,INDIAN TAKEAWAY,1,1,100.562,100.578,100.562,1.76,1.28,1.4
201703,211210,FROZEN FISH FINGERS 8-12 PK,1,1,97.425,98.211,97.425,0.84,0.86,0.63
201703,211815,FRESH DOUBLE CREAM 250ML-300ML,1,1,105.689,105.213,105.689,0.36,0.36,0.27
201703,520311,WOMENS HIGHLIGHTING,2,1,100.626,100.594,100.594,1.36,1.12,1.02
201703,320123,ELECTRONIC CIGARETTE REFILL/LI,1,0,100.274,100.443,100.443,0.23,0.2,0.18
201703,510126,MENS BRANDED T-SHIRT,2,1,113.067,107.818,107.818,1.1,0.48,0.88
201703,520247,LIQUID SOAP 200-300ML,1,1,98.901,98.986,98.901,0.72,0.3,0.57
201703,220301,FISH & CHIPS TAKEAWAY,1,1,100.986,101.025,100.986,1.76,1.28,1.4
201703,212806,PACKET OF PEANUTS 90-200G,1,1,111.486,109.719,111.486,1.08,1.22,0.84
201703,510413,MENS SOCKS 1 PAIR,2,1,101.403,100.432,100.432,0.55,0.45,0.44
201703,510101,MENS SUIT-READY MADE,2,1,107.132,105.329,105.329,1.1,0.8,0.88
201703,630158,HI-FI,2,1,103.275,102.814,102.814,0.8,0.36,0.6
201703,212516,FRESH VEG-CABBAGE-WHOLE-PER KG,1,1,104.618,104.666,104.618,0.26,0.24,0.2
201703,430526,GREETINGS CARD; STATE CODE,1,1,100.45,100.696,100.45,1,0.44,0.75
201703,510406,WOMEN'S PANTS,2,1,104.034,103.041,103.041,1.1,0.45,0.88
201703,630312,CHILD'S PLASTIC DOLL,2,1,100.835,99.412,99.412,1.05,0.36,0.8
201703,440403,CABLE TELEPHONES,1,0,100,100,100,0.72,0.52,0.6
201703,510517,WOMEN'S TRAINING SHOES,2,1,102.007,101.116,101.116,1.1,0.56,0.9
201703,430233,CARPET TUFTED 100% MANMADE FIB,2,2,104.286,102.705,102.705,0.92,1.5,0.69
201703,640406,HOTEL 1 NIGHT PRICE,2,1,106.127,104.434,104.434,9.9,1.87,7.92
201703,410113,IMPUTED RENTS - SCOTLAND,1,0,99.872,99.872,99.872,0,0,12.18
201703,440247,BANKER'S DRAFT,1,0,100,100,100,0.56,0.22,0.44
201703,220123,ONBOARD CATERING,1,0,100,100,100,0.88,0.58,0.7
201703,430133,BOOKCASE/FREESTAND SHELV UNIT,2,1,107.286,106.192,106.192,1.08,1.56,0.9
201703,510215,WOMENS BASIC PLAIN T-SHIRT,2,1,114.386,107.697,107.697,1.1,0.75,0.88
201703,620311,SEA FARES,1,0,102.166,102.166,102.166,4,0.34,3
201703,430141,DINING TABLE & 2-6 CHAIRS,2,1,107.515,105.44,105.44,1.08,1.56,0.9
201703,630368,ELECTRONIC EDUCATIONAL TOY,2,1,100.729,100.177,100.177,0.21,0.09,0.16
201703,410111,IMPUTED RENTS - ENGLAND,1,0,100.246,100.246,100.246,0,0,151.38
201703,510248,WOMEN'S JEANS- OWN BRAND,2,1,107.149,105.52,105.52,0.55,0.45,0.44
201703,212732,LEMON EACH,1,1,98.613,98.364,98.613,0.18,0.21,0.14
201703,520213,TISSUES-LARGE SIZE BOX,1,1,99.573,99.633,99.573,1.68,0.9,1.33
201703,212601,CANNED TOMATOES 390-400G,1,1,107.106,107.015,107.106,0.39,0.42,0.3
201703,630343,MEN'S FOOTBALL BOOTS,2,1,105.388,104.082,104.082,0.54,0.36,0.54
201703,211306,BUTTER 250G SPEC COO,1,1,100.374,100.853,100.374,0.3,0.41,0.3
201703,640119,DIGITAL TV MONTHLY SUBS,1,0,100,100,100,3.74,4.92,3.06
201703,430418,PLASTIC FOOD STORAGE CONTAINER,1,1,102.935,108.292,102.935,1.08,0.84,0.72
201703,440118,PC REPAIR,2,1,100.056,99.994,99.994,1,0.3,1
201703,211506,"CHEESE SPREAD, 125g-200g TUB",1,1,100.315,100.419,100.315,0.6,0.6,0.45
201703,310425,ROSE WINE-75CL BOTTLE,1,1,94.641,94.988,94.641,0.63,0.7,0.49
201703,220324,CINEMA POPCORN,1,1,100.457,100.367,100.457,0.88,0.8,0.7
201703,430623,SMALL CAGED MAMMAL,2,1,98.799,98.65,98.65,0.4,0.96,0.35
201703,212404,POTATO CRISPS-MULTI-PACK,1,1,103.855,103.466,103.855,1.56,0.99,1.2
201703,430355,VACUUM CLEANER,2,1,100.544,98.662,98.662,1.05,0.78,0.9
201703,320122,20 FILTER - OTHER BRAND,1,1,102.038,102.015,102.038,4.83,4.8,3.78
201703,630358,PORTABLE DIGITAL STORAGE DEVIC,2,1,107.764,106.172,106.172,0.28,0.18,0.28
201703,520333,NEXT DAY BOUQUET DELIVERY - UK,1,0,100,100,100,0.15,0.14,0.12
201703,510235,WOMEN'S TROUSERS-CASUAL,2,1,114.095,106.236,106.236,1.1,0.6,0.88
201703,410632,HIRE OF DOMES CARPET CLEANER,1,1,98.86,98.782,98.86,0.2,0.18,0.16
201703,430323,PHONE NT MOBILE(SPEC DIG/ANAL),2,1,111.949,106.249,106.249,0.24,0.06,0.2
201703,620105,OTHER UNDERGROUND/METRO FARES,1,0,100,100,100,0.42,0.18,0.33
201703,520242,COLD/FLU DRINK POWDER,1,1,103.027,103.222,103.027,0.91,0.3,0.78
201703,510346,CHILDS JUMPER,2,1,102.868,98.889,98.889,0.55,0.45,0.44
201703,211016,COOKED HAM LOOSE SPECIFY TYPE,1,1,97.47,97.718,97.47,0.8,0.36,0.64
201703,211807,"YOGHURT/FROMAGE 4-6PK, 45-125G",1,1,108.943,108.951,108.943,1.32,1.76,0.99
201703,310403,VODKA-70 CL BOTTLE,1,1,101.662,101.779,101.662,2.04,1.82,1.7
201703,510244,WOMEN'S VEST/STRAPPY TOP,2,1,108.485,99.398,99.398,0.55,0.3,0.44
201703,620307,SELF-DRIVE CAR HIRE BASIC 24HR,2,1,99.931,99.337,99.337,1.82,0.17,1.43
201703,220122,RESTAURANT - SWEET COURSE,1,1,100.659,100.698,100.659,2.64,2.61,2.1
201703,440129,PLAYGROUP FEES - PER SESSION,2,1,101,100.807,100.807,2.56,1.2,2.08
201703,430524,LIGHT BULB,1,1,100.935,100.419,100.935,0.75,0.44,0.6
201703,430507,WASHING UP LIQUID 380-900ML,1,1,100.595,101.83,100.595,0.4,0.44,0.32
201703,212405,FROZEN CHIPS 900G-1KG,1,1,97.37,96.492,97.37,1.17,1.14,0.9
201703,440258,DATING AGENCY FEES,2,0,100,100,100,1.2,0.22,1
201703,610235,CAR REPAIRS MAIN DEALER,2,1,100.297,100.281,100.281,6.75,3.2,5.4
201703,430359,ELECTRIC COOLING FAN -SEASONAL,2,1,101.839,101.839,101.839,0.21,0.3,0.18
201703,520301,MAN'S HAIRCUT,2,1,100.459,100.437,100.437,1.76,1.4,1.32
201703,430224,FITTED BED SHEET,2,1,105.908,104.269,104.269,1.12,0.5,0.96
201703,630371,INTERCHANGEABLE LENS DIGI CAM,2,0,102.371,102.014,102.014,0.7,0.27,0.7
201703,430503,BALL POINT,1,1,101.567,102.583,101.567,0.72,0.44,0.54
201703,510328,BOYS JEANS (5-13 YEARS),2,1,109.635,106.122,106.122,1.1,0.55,0.88
201703,212531,FRESH VEG-COURGETTE-PER KG,1,1,108.681,112.813,108.681,0.39,0.36,0.3
201703,440218,SRVYRS FEES MORTGAGE VALUATION,1,0,100,100,100,1.2,0.22,1
201703,212511,FRESH VEG-LETTUCE-ICEBERG-EACH,1,1,145.719,146.219,145.719,0.26,0.3,0.2
201703,212010,MINERAL WATER STILL 1.5-2L,1,1,99.404,99.382,99.404,0.27,0.48,0.21
201703,440249,HOUSE CONVEYANCING,2,1,100.41,100.392,100.392,0,0.66,0
201703,212727,PEACH/NECTARINE EACH,1,1,123.906,132.824,123.906,0.27,0.28,0.21
201703,212530,FRESH VEG-BROCCOLI-PER KG,1,1,100.062,100.885,100.062,0.26,0.24,0.2
201703,210323,BISCUITS HALF CHOC 300-400G,1,1,100.794,100.316,100.794,0.75,0.78,0.6
201703,440128,HOME CARE ASSISTANT HRLY RATE,2,1,101.324,101.101,101.101,2.4,2.1,1.95
201703,630519,POTTED SHRUB,2,1,102.31,101.611,101.611,1.3,1.2,1.04
201703,212731,MELON EACH EG HONEYDEW,1,1,103.403,104.227,103.403,0.18,0.21,0.14
201703,520328,DENTAL INSURANCE,1,0,100,100,100,0.5,0.84,0.5
201703,310306,BOTTLE OF MIXER 125-200ML,1,1,100.648,100.236,100.648,0.88,0.57,0.7
201703,510113,MENS CASUAL S/SLEEVE TOP,2,1,104.026,99.015,99.015,0.55,0.4,0.44
201703,630422,BOOK-REFERENCE (EG ATLAS/DICT),2,2,102.829,101.044,101.044,0.09,0.06,0.09
201703,210502,HOME KILLED LAMB-SHOULDER KG,1,1,101.362,99.822,101.362,0.4,0.65,0.32
201703,630412,PERIODICALS,1,0,100.05,100.05,100.05,1.32,1.26,0.99
